NAME,ADDRESS,CITY,STATE,ZIP,TYPE,DEGREES OFFERED,CAMPUS SETTING,CAMPUS HOUSING,STUDENT POPULATION,UNDERGRADUATE STUDENTS,PUBLIC/PRIVATE,PUBLISHED IN-STATE TUITION AND FEES ($),PUBLISHED OUT-OF-STATE TUITION AND FEES ($),TELEPHONE,POPULATION,LATITUDE,LONGITUDE,WEBSITE,RANK,UNDERGRADUATE POPULATION,NET PRICE,AVERAGE GRANT AID,TOTAL ANNUAL COST,ALUMNI SALARY,ACCEPTANCE RATE
WISCONSIN ACADEMY,880 FRONTAGE RD STE I,PESHTIGO,WI,54157,LESS THAN 2 YEARS (BELOW ASSOCIATE),NAN,TOWN,NO,NAN,NAN,PRIVATE FOR-PROFIT,NAN,NAN,NOT AVAILABLE,-999,45.054055283000004,-87.72776844100001,NOT AVAILABLE,,,,,,,
WISCONSIN ACADEMY A PAUL MITCHELL PARTNER GROUP-PMTS LINCOLN,5601 SOUTH 59TH STREET SUITE D,LINCOLN,NE,68516-2306,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",CITY,NO,51.0,51.0,PRIVATE FOR-PROFIT,NAN,NAN,(402) 261-5322,57,40.7560916040001,-96.64129463399999,lincoln.paulmitchell.edu,,,,,,,
WISCONSIN INDIANHEAD TECHNICAL COLLEGE,505 PINE RIDGE DRIVE,SHELL LAKE,WI,54871-8727,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",RURAL,NO,2963.0,2963.0,PUBLIC,4729.0,6877.0,(715) 468-2815,3867,45.747874368999994,-91.916497406,https://www.witc.edu,,,,,,,
WISCONSIN SCHOOL OF PROFESSIONAL PSYCHOLOGY,9120 W HAMPTON AVE,MILWAUKEE,WI,53225-4960,FOUR OR MORE YEARS,"MASTER'S DEGREE , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,NO,76.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(414) 464-9777,118,43.105330847000104,-88.02672472099991,www.wspp.edu,,,,,,,
WITHLACOOCHEE TECHNICAL COLLEGE,1201 W MAIN ST,INVERNESS,FL,34450-4696,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",SUBURB,NO,65.0,65.0,PUBLIC,NAN,NAN,(352) 726-2430,170,28.83486873,-82.3455748869999,www.wtcollege.org,,,,,,,
WOMEN'S INSTITUTE OF TORAH SEMINARY,6602 PARK HEIGHTS AVENUE,BALTIMORE,MD,21215-3009,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,NO,72.0,72.0,PRIVATE NON-PROFIT,9850.0,9850.0,(410) 358-3144,120,39.3612505400001,-76.699347159,www.maalotbaltimore.org/,,,,,,,
WON INSTITUTE OF GRADUATE STUDIES,137 S EASTON RD,GLENSIDE,PA,19038-4535,FOUR OR MORE YEARS,"POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE",SUBURB,NO,77.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(215) 884-8942,148,40.0992341250001,-75.1544271929999,www.woninstitute.edu,,,,,,,
WONGU UNIVERSITY OF ORIENTAL MEDICINE,8620 SOUTH EASTERN AVENUE,LAS VEGAS,NV,89123-2836,FOUR OR MORE YEARS,MASTER'S DEGREE,CITY,NO,44.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(702) 463-2122,85,36.032759842000104,-115.117537149,www.wongu.org,,,,,,,
WOOD COUNTY SCHOOL OF PRACTICAL NURSING,300 CAMPUS DRIVE,PARKERSBURG,WV,26104,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,SUBURB,NO,22.0,22.0,PUBLIC,NAN,NAN,(304) 424-8305,26,39.216815599,-81.50551931699991,woodcountyschoolswv.com/WCT/Class/10452-Practical-Nursing,,,,,,,
WOODBURY UNIVERSITY,7500 GLENOAKS BLVD,BURBANK,CA,91504-1052,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,1173.0,1059.0,PRIVATE NON-PROFIT,39790.0,39790.0,(818) 767-0888,1503,34.2085271070001,-118.34108880000001,https://woodbury.edu/,,,,,,,
WOODLAND COMMUNITY COLLEGE,2300 E GIBSON RD,WOODLAND,CA,95776,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,NO,3666.0,3666.0,PUBLIC,1124.0,6740.0,(530) 661-5700,3885,38.6605539350001,-121.734201519,https://wcc.yccd.edu,,,,,,,
WOODRUFF MEDICAL TRAINING AND TESTING,675 E E. BUTLER PKWY STE K,GAINESVILLE,GA,30501,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,87.0,87.0,PRIVATE FOR-PROFIT,NAN,NAN,(470) 259-4514,105,34.2964610110001,-83.818416488,www.woodruffmedical.edu,,,,,,,
WOODRUFF MEDICAL TRAINING AND TESTING,4053 LAVISTA ROAD,TUCKER,GA,30084,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",SUBURB,NO,142.0,142.0,PRIVATE FOR-PROFIT,NAN,NAN,(470) 259-4514,160,33.843810928,-84.25137528100001,www.woodruffmedical.edu,,,,,,,
WOODWARD BEAUTY COLLEGE,502 TEXAS AVENUE,WOODWARD,OK,73801,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",TOWN,NO,19.0,19.0,PRIVATE FOR-PROFIT,NAN,NAN,(580) 256-7520,21,36.434889393,-99.386272981,woodwardbeautycollege.org,,,,,,,
WORCESTER STATE UNIVERSITY,486 CHANDLER ST,WORCESTER,MA,01602-2597,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE",CITY,YES,6217.0,5380.0,PUBLIC,10161.0,16241.0,(508) 929-8000,7193,42.2675098070001,-71.84401596800001,https://www.worcester.edu,,,,,,,
WORD OF LIFE BIBLE INSTITUTE,4200 GLENDALE ROAD,POTTERSVILLE,NY,12860-0129,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",RURAL,YES,497.0,497.0,PRIVATE NON-PROFIT,10780.0,10780.0,(518) 494-4723,674,43.7306804830001,-73.812073504,www.wordoflife.edu,,,,,,,
WORLD CLASS ACADEMY OF BEAUTY CAREERS,516 WEST ORANGE AVENUE,TALLAHASSEE,FL,32310-6831,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,14.0,14.0,PRIVATE FOR-PROFIT,NAN,NAN,(850) 580-7799,24,30.412808995,-84.290943853,https://www.worldclassacademybeautycareers.com,,,,,,,
WORLD MISSION UNIVERSITY,500 SHATTO PL STE 600,LOS ANGELES,CA,90020,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - OTHER",CITY,NO,348.0,137.0,PRIVATE NON-PROFIT,6200.0,6200.0,(213) 388-1000,371,34.06497675,-118.28966803899999,www.wmu.edu,,,,,,,
WORSHAM COLLEGE OF MORTUARY SCIENCE,495 NORTHGATE PKWY,WHEELING,IL,60090-2646,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",SUBURB,NO,95.0,95.0,PRIVATE FOR-PROFIT,NAN,NAN,(847) 808-8444,115,42.147836432000105,-87.9274036899999,www.worsham.edu,,,,,,,
WOR-WIC COMMUNITY COLLEGE,32000 CAMPUS DRIVE,SALISBURY,MD,21804-7131,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",RURAL,NO,3024.0,3024.0,PUBLIC,6240.0,7704.0,(410) 334-2800,3471,38.373655797,-75.499718372,www.worwic.edu,,,,,,,
WRIGHT BEAUTY ACADEMY,492 CAPITAL AVE SW,BATTLE CREEK,MI,49015,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,51.0,51.0,PRIVATE FOR-PROFIT,NAN,NAN,(269) 964-4016,58,42.3087171920001,-85.196829115,wba.edu,,,,,,,
WRIGHT GRADUATE UNIVERSITY FOR THE REALIZATION OF HUMAN POTENTIAL,N7698 COUNTY HIGHWAY H,ELKHORN,WI,53121-2556,FOUR OR MORE YEARS,"POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",RURAL,YES,23.0,0.0,PRIVATE NON-PROFIT,NAN,NAN,(262) 742-2110,38,42.7679336360001,-88.5915489289999,www.wrightgrad.edu,,,,,,,
WRIGHT STATE UNIVERSITY-LAKE CAMPUS,7600 LAKE CAMPUS DRIVE,CELINA,OH,45822-2952,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",RURAL,YES,1063.0,1063.0,PUBLIC,6194.0,15338.0,(419) 586-0300,1063,40.5460899130001,-84.509234748,https://lake.wright.edu,,,,,,,
WRIGHT STATE UNIVERSITY-MAIN CAMPUS,3640 COLONEL GLENN HIGHWAY,DAYTON,OH,45435-0001,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE , MASTER'S DEGREE , POST-MASTER'S CERTIFICATE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE , DOCTOR'S DEGREE - OTHER",SUBURB,YES,14403.0,10925.0,PUBLIC,9254.0,18398.0,(937) 775-1000,16865,39.7806839340001,-84.0648419999999,www.wright.edu,,,,,,,
WYOTECH,1889 VENTURE DRIVE,LARAMIE,WY,82070-9519,AT LEAST 2 BUT LESS THAN 4 YEARS,"ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",TOWN,YES,38.0,38.0,PRIVATE FOR-PROFIT,NAN,NAN,(307) 742-3776,76,41.303442927,-105.62105537,https://www.wyotech.rocks,,,,,,,
WYTHEVILLE COMMUNITY COLLEGE,1000 E MAIN STREET,WYTHEVILLE,VA,24382-3308,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",TOWN,NO,2514.0,2514.0,PUBLIC,4725.0,10653.0,(276) 223-4700,2741,36.95782251200011,-81.0703696799999,www.wcc.vccs.edu,,,,,,,
XAVIER COLLEGE SCHOOL OF NURSING,1340 NORTH EL DORADO STREET,STOCKTON,CA,95202-1017,LESS THAN 2 YEARS (BELOW ASSOCIATE),ONE BUT LESS THAN TWO YEARS CERTIFICATE,CITY,NO,79.0,79.0,PRIVATE FOR-PROFIT,NAN,NAN,(209) 941-0968,113,37.9641769560001,-121.292686051,www.xavier-college.com,,,,,,,
XAVIER UNIVERSITY OF LOUISIANA,1 DREXEL DRIVE,NEW ORLEANS,LA,70125-1098,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP , DOCTOR'S DEGREE = PROFESSIONAL PRACTICE",CITY,YES,3231.0,2478.0,PRIVATE NON-PROFIT,24348.0,24348.0,(504) 486-7411,4001,29.964137838000102,-90.1073255749999,https://www.xula.edu,,,,,,,
XENON INTERNATIONAL ACADEMY-DENVER,2231 S PEORIA,AURORA,CO,80014,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",CITY,NO,38.0,38.0,PRIVATE FOR-PROFIT,NAN,NAN,(303) 752-1560,47,39.6763343640001,-104.84856435799999,www.xenonacademy.net,,,,,,,
XENON INTERNATIONAL ACADEMY-OMAHA,8516 PARK DRIVE,OMAHA,NE,68127-3622,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , TOW BUT LESS THAN 4 YEARS CERTIFICATE",CITY,NO,191.0,191.0,PRIVATE FOR-PROFIT,NAN,NAN,(402) 697-2398,225,41.20193569,-96.04472386799989,www.xenonacademy.net,,,,,,,
YAHWEH BEAUTY ACADEMY,431 NORTH 38TH STREET,KILLEEN,TX,76543-4153,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,38.0,38.0,PRIVATE FOR-PROFIT,NAN,NAN,(254) 554-7771,41,31.112873669000102,-97.700280614,www.yahwehbeautyacademy.com,,,,,,,
YAKIMA VALLEY COLLEGE,SOUTH 16TH AVE. & NOB HILL BLVD.,YAKIMA,WA,98907-2520,FOUR OR MORE YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE , TOW BUT LESS THAN 4 YEARS CERTIFICATE , BACHELOR'S DEGREE",CITY,YES,4456.0,4456.0,PUBLIC,5163.0,5638.0,(509) 574-4600,4896,46.586134868,-120.528536075,https://www.yvcc.edu,,,,,,,
YAVAPAI COLLEGE,1100 E SHELDON ST,PRESCOTT,AZ,86301,AT LEAST 2 BUT LESS THAN 4 YEARS,"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE , ASSOCIATE'S DEGREE",CITY,YES,7314.0,7314.0,PUBLIC,2360.0,8998.0,(928) 445-7300,7854,34.547841224,-112.45411837799999,www.YC.EDU,,,,,,,
YECHANLAZ INSTITUTO VOCACIONAL,6617 SW 8TH STREET,MIAMI,FL,33144-4817,LESS THAN 2 YEARS (BELOW ASSOCIATE),"LESS THAN ONE YEAR CERTIFICATE , ONE BUT LESS THAN TWO YEARS CERTIFICATE",CITY,NO,NAN,NAN,PRIVATE FOR-PROFIT,NAN,NAN,(305) 264-4972,-999,25.763335046000098,-80.30326110600001,www.yechanlaz-instituto.com,,,,,,,
YESHIVA BAIS AHARON,905 PARK AVENUE,LAKEWOOD,NJ,08701-2053,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,YES,41.0,41.0,PRIVATE NON-PROFIT,9075.0,9075.0,(732) 364-7604,51,40.101076219,-74.203005737,https://www.yeshivabaisaharon.com,,,,,,,
YESHIVA CHEMDAS HATORAH,950 MASSACHUSETTS AVENUE,LAKEWOOD,NJ,08701-4618,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,63.0,63.0,PRIVATE NON-PROFIT,12150.0,12150.0,(732) 364-3949,77,40.063508617,-74.229255189,www.yeshivachemdashatorah.com,,,,,,,
YESHIVA DERECH CHAIM,1573 39TH STREET,BROOKLYN,NY,11218-0000,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",CITY,YES,139.0,88.0,PRIVATE NON-PROFIT,12100.0,12100.0,(718) 438-5476,169,40.636845319,-73.9797888319999,https://ydc.edu,,,,,,,
YESHIVA D'MONSEY RABBINICAL COLLEGE,2 ROMAN BLVD,MONSEY,NY,10952,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,YES,75.0,69.0,PRIVATE NON-PROFIT,7300.0,7300.0,(845) 352-5852,84,41.1158116570001,-74.0659411629999,https://yeshivadmonsey.com,,,,,,,
YESHIVA GEDOLA OHR YISRAEL,2899 NOSTRAND AVENUE,BROOKLYN,NY,11229,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,38.0,38.0,PRIVATE NON-PROFIT,7600.0,7600.0,(718) 382-8702,49,40.6135982550001,-73.944057562,ohryisroel.org/,,,,,,,
YESHIVA GEDOLA TIFERES YERACHMIEL,911 SOMERSET AVENUE,LAKEWOOD,NJ,08701-0000,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,YES,128.0,128.0,PRIVATE NON-PROFIT,9050.0,9050.0,(732) 676-1790,148,40.1037481640001,-74.194377409,https://yeshivagedolatiferesyerachmiel.com,,,,,,,
YESHIVA GEDOLAH IMREI YOSEF D'SPINKA,1466 56TH ST,BROOKLYN,NY,11219,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,NO,146.0,146.0,PRIVATE NON-PROFIT,9500.0,9500.0,(718) 851-2106,162,40.628546198,-73.992423887,ygiy.weebly.com,,,,,,,
YESHIVA GEDOLAH KEREN HATORAH,1083 BROOK ROAD,LAKEWOOD,NJ,08701-1239,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,YES,147.0,147.0,PRIVATE NON-PROFIT,8650.0,8650.0,(732) 942-1811,160,40.109232997,-74.184391424,https://yeshivagedolahkerenhatorah.com,,,,,,,
YESHIVA GEDOLAH KESSER TORAH,50 CEDAR LANE,MONSEY,NY,10952-2127,FOUR OR MORE YEARS,BACHELOR'S DEGREE,SUBURB,YES,81.0,81.0,PRIVATE NON-PROFIT,11300.0,11300.0,(845) 406-4308,92,41.1248101730001,-74.068579835,https://yeshivagedolahkessertorah.com,,,,,,,
YESHIVA GEDOLAH OF CLIFFWOOD,200 CENTER STREET,KEYPORT,NJ,07735-5105,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,84.0,84.0,PRIVATE NON-PROFIT,7850.0,7850.0,(732) 765-9126,95,40.442252394,-74.224274156,https://yeshivagedolahcliffwood.com,,,,,,,
YESHIVA GEDOLAH OF GREATER DETROIT,24600 GREENFIELD RD,OAK PARK,MI,48237,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE , DOCTOR'S DEGREE - RESEARCH/SCHOLARSHIP",SUBURB,YES,65.0,58.0,PRIVATE NON-PROFIT,6800.0,6800.0,(248) 968-3360,79,42.4718751610001,-83.2007919329999,https://www.yeshivagedolahgreaterdetroit.com,,,,,,,
YESHIVA GEDOLAH SHAAREI SHMUEL,511 OCEAN AVENUE,LAKEWOOD,NJ,08701-3623,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,YES,77.0,77.0,PRIVATE NON-PROFIT,8800.0,8800.0,(732) 363-2164,89,40.090925489,-74.1975530669999,https://yeshivagedolahshaareishmuel.com,,,,,,,
YESHIVA GEDOLAH TIFERES BORUCH,21 ROCKVIEW AVENUE,NORTH PLAINFIELD,NJ,07060-0000,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,63.0,63.0,PRIVATE NON-PROFIT,9850.0,9850.0,(908) 753-2600,75,40.619343003000004,-74.4343947899999,https://yeshivagedolahtiferesboruch.com,,,,,,,
YESHIVA GEDOLAH ZICHRON LEYMA,2035 VAUXHALL ROAD,UNION,NJ,07083-3618,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,23.0,23.0,PRIVATE NON-PROFIT,10750.0,10750.0,(908) 587-0502,30,40.69915151,-74.26838775899999,https://yeshivagedolahzichronleyma.com,,,,,,,
YESHIVA KARLIN STOLIN,1818 54TH ST,BROOKLYN,NY,11204-1545,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,147.0,147.0,PRIVATE NON-PROFIT,12800.0,12800.0,(718) 232-7800,168,40.6248693490001,-73.983365213,NOT AVAILABLE,,,,,,,
YESHIVA KOLLEL TIFERETH ELIZER,1227 47TH STREET,BROOKLYN,NY,11219,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,94.0,94.0,PRIVATE NON-PROFIT,11360.0,11360.0,(929) 222-8090,112,40.637186301,-73.992228762,https://www.yeshivakolleltiferethelizer.com,,,,,,,
YESHIVA OF FAR ROCKAWAY DERECH AYSON RABBINICAL SEMINARY,802 HICKSVILLE RD,FAR ROCKAWAY,NY,11691-5219,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,33.0,33.0,PRIVATE NON-PROFIT,11750.0,11750.0,(718) 327-7600,50,40.6004776730001,-73.7438572679999,https://www.yofr.org/,,,,,,,
YESHIVA OF MACHZIKAI HADAS,1321 43RD ST,BROOKLYN,NY,11219-1408,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,NO,427.0,427.0,PRIVATE NON-PROFIT,9200.0,9200.0,(718) 853-2442,464,40.638048037,-73.987881452,https://yeshivaofmachzikaihadas.com,,,,,,,
YESHIVA OF NITRA RABBINICAL COLLEGE,CROTON LAKE ROAD,MOUNT KISCO,NY,10549,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , POSTBACCALAUREATE CERTIFICATE",SUBURB,YES,217.0,194.0,PRIVATE NON-PROFIT,8500.0,8500.0,(718) 384-0204,247,41.220834122,-73.728381021,yeshivaofnitra.org,,,,,,,
YESHIVA OF THE TELSHE ALUMNI,4904 INDEPENDENCE AVE,RIVERDALE,NY,10471-2897,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",CITY,YES,101.0,101.0,PRIVATE NON-PROFIT,9850.0,9850.0,(718) 601-3523,120,40.896636503,-73.911107843,https://yeshivatelshealumni.com,,,,,,,
YESHIVA OHR ELCHONON CHABAD WEST COAST TALMUDICAL SEMINARY,7215 WARING AVE,LOS ANGELES,CA,90046-7660,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,155.0,155.0,PRIVATE NON-PROFIT,14700.0,14700.0,(323) 937-3763,181,34.0855238450001,-118.34670035299999,www.yoec.edu/,,,,,,,
YESHIVA OHR NAFTOLI,701 BLOOMING GROVE TURNPIKE,NEW WINDSOR,NY,12553-8006,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,18.0,18.0,PRIVATE NON-PROFIT,9500.0,9500.0,(845) 784-4020,27,41.4570306040001,-74.0463399769999,https://www.yeshivaohrnaftoli.com,,,,,,,
YESHIVA SHAAR EPHRAIM,178 MAPLE AVENUE,MONSEY,NY,10952-2732,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,109.0,109.0,PRIVATE NON-PROFIT,13675.0,13675.0,(845) 426-3116,138,41.1169200690001,-74.060788566,shaarephraim.org,,,,,,,
YESHIVA SHAAR HATORAH,117-06 84 AVE,KEW GARDENS,NY,11418,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,90.0,69.0,PRIVATE NON-PROFIT,15760.0,15760.0,(718) 846-0110,104,40.70387085,-73.834286671,shaarhatorah.edu,,,,,,,
YESHIVA SHAAREI TORAH OF ROCKLAND,91 W CARLTON RD,SUFFERN,NY,10901-4003,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,78.0,78.0,PRIVATE NON-PROFIT,12500.0,12500.0,(845) 352-4310,97,41.123626361,-74.09010438,www.yst.edu/,,,,,,,
YESHIVA SHOLOM SHACHNA,401 ELMWOOD AVENUE,BROOKLYN,NY,11230,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,92.0,92.0,PRIVATE NON-PROFIT,10750.0,10750.0,(718) 253-1664,110,40.627335309,-73.975133964,https://yeshivasholomshachna.com,,,,,,,
YESHIVA TORAS CHAIM,999 RIDGE AVE,LAKEWOOD,NJ,08701,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,240.0,240.0,PRIVATE NON-PROFIT,12250.0,12250.0,(732) 942-3090,265,40.0987305990001,-74.182188116,https://ytclakewood.com,,,,,,,
YESHIVA YESODEI HATORAH,2 YESODEI COURT,LAKEWOOD,NJ,08701-4946,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,46.0,46.0,PRIVATE NON-PROFIT,13000.0,13000.0,(732) 370-3360,59,40.065944947,-74.201977802,yeshivayesodeihatorahlakewood.com,,,,,,,
YESHIVA ZICHRON ARYEH,1213 BAY 25TH STREET,FAR ROCKAWAY,NY,11691-0000,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,21.0,21.0,PRIVATE NON-PROFIT,8750.0,8750.0,(516) 295-5700,35,40.606024609,-73.7645228769999,https://yeshivazichronaryeh.com,,,,,,,
YESHIVAH GEDOLAH RABBINICAL COLLEGE,1140 ALTON RD,MIAMI BEACH,FL,33139,FOUR OR MORE YEARS,"BACHELOR'S DEGREE , MASTER'S DEGREE",CITY,YES,34.0,34.0,PRIVATE NON-PROFIT,8300.0,8300.0,(305) 653-2001,39,25.7824761410001,-80.141335375,www.lecfl.com,,,,,,,
YESHIVAS BE'ER YITZCHOK,1391 NORTH AVE,ELIZABETH,NJ,07208,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,NO,61.0,61.0,PRIVATE NON-PROFIT,10900.0,10900.0,(908) 354-6057,71,40.682473547,-74.213260769,https://yeshivasbeeryitzchok.com,,,,,,,
YESHIVAS EMEK HATORAH,395 KENT ROAD,HOWELL,NJ,07731-2444,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,NO,46.0,46.0,PRIVATE NON-PROFIT,10950.0,10950.0,(732) 367-1289,58,40.112533412000104,-74.232068237,yeshivasemekhatorah.com,,,,,,,
YESHIVAS MAHARIT D'SATMAR,475 COUNTY ROUTE 105,MONROE,NY,10950,FOUR OR MORE YEARS,"ASSOCIATE'S DEGREE , BACHELOR'S DEGREE",SUBURB,YES,96.0,96.0,PRIVATE NON-PROFIT,11500.0,11500.0,(845) 782-1380,111,41.331245251,-74.15962815099991,yeshivasmaharit.com,,,,,,,
YESHIVAS NOVOMINSK,1690 60TH STREET,BROOKLYN,NY,11204-2138,FOUR OR MORE YEARS,BACHELOR'S DEGREE,CITY,YES,159.0,159.0,PRIVATE NON-PROFIT,10000.0,10000.0,(718) 438-2727,175,40.623388124,-73.989886236,https://yeshivasnovominsk.com,,,,,,,
